codigo;id_mun;ano;valor
1504703;73;2024;2435225.00
1504752;74;2014;176980.60
1504752;74;2015;365720.90
1504752;74;2016;523902.50
1504752;74;2017;479115.10
1504752;74;2018;736621.11
1504752;74;2019;1072345.00
1504752;74;2020;1749537.00
1504752;74;2021;2048386.00
1504752;74;2022;2084019.00
1504752;74;2023;2638609.00
1504752;74;2024;2909946.00
1504802;75;2014;376823.10
1504802;75;2015;982597.20
1504802;75;2016;1480850.00
1504802;75;2017;1230929.90
1504802;75;2018;1471544.20
1504802;75;2019;1563821.00
1504802;75;2020;1696611.00
1504802;75;2021;2248488.00
1504802;75;2022;2656951.00
1504802;75;2023;2792981.00
1504802;75;2024;3730534.00
1504901;76;2014;300982.40
1504901;76;2015;660220.00
1504901;76;2016;1091151.70
1504901;76;2017;1529291.00
1504901;76;2018;1360842.20
1504901;76;2019;1343902.70
1504901;76;2020;1495938.10
1504901;76;2021;1962662.00
1504901;76;2022;2958918.00
1504901;76;2023;3170262.00
1504901;76;2024;3716091.00
1504950;77;2014;599475.70
1504950;77;2015;1254001.70
1504950;77;2016;1900106.00
1504950;77;2017;738614.39
1504950;77;2018;739552.70
1504950;77;2019;887939.30
1504950;77;2020;1359858.10
1504950;77;2021;1823714.00
1504950;77;2022;2502670.00
1504950;77;2023;2437828.00
1504950;77;2024;2898044.00
1504976;78;2014;197423.00
1504976;78;2015;419612.40
1504976;78;2016;599332.21
1504976;78;2017;1230927.70
1504976;78;2018;1137678.80
1504976;78;2019;1333283.80
1504976;78;2020;1455283.80
1504976;78;2021;1634474.00
1504976;78;2022;1737805.00
1504976;78;2023;2270102.00
1504976;78;2024;2507525.00
1505007;79;2014;88253.98
1505007;79;2015;186392.80
1505007;79;2016;233643.40
1505007;79;2017;714014.20
1505007;79;2018;628551.60
1505007;79;2019;859735.19
1505007;79;2020;835753.00
1505007;79;2021;1090622.09
1505007;79;2022;1530512.00
1505007;79;2023;1344059.60
1505007;79;2024;1562304.00
1505031;80;2014;514820.50
1505031;80;2015;863894.89
1505031;80;2016;1246620.00
1505031;80;2017;2009718.00
1505031;80;2018;1984799.00
1505031;80;2019;1937818.00
1505031;80;2020;2342201.00
1505031;80;2021;2764437.00
1505031;80;2022;3527885.00
1505031;80;2023;3455170.00
1505031;80;2024;3834792.00
1505064;81;2014;361856.60
1505064;81;2015;801608.09
1505064;81;2016;1236912.49
1505064;81;2017;1667029.00
1505064;81;2018;1811258.00
1505064;81;2019;2074028.00
1505064;81;2020;2284263.00
1505064;81;2021;2455547.00
1505064;81;2022;2688891.00
1505064;81;2023;2350501.00
1505064;81;2024;2621872.00
1505106;82;2014;618831.10
1505106;82;2015;1344809.00
1505106;82;2016;1630708.00
1505106;82;2017;1568515.00
1505106;82;2018;1729954.00
1505106;82;2019;1618982.00
1505106;82;2020;1802428.00
1505106;82;2021;2350176.00
1505106;82;2022;3041228.00
1505106;82;2023;3193527.00
1505106;82;2024;3726102.00
1505205;83;2014;190825.70
1505205;83;2015;446124.50
1505205;83;2016;734454.60
1505205;83;2017;658486.60
1505205;83;2018;1259634.61
1505205;83;2019;1297258.30
1505205;83;2020;1408141.80
1505205;83;2021;1941613.00
1505205;83;2022;2289672.00
1505205;83;2023;2404690.00
1505205;83;2024;2770461.00
1505304;84;2014;650170.40
1505304;84;2015;1387531.00
1505304;84;2016;1995531.00
1505304;84;2017;2074247.00
1505304;84;2018;2076153.00
1505304;84;2019;1978558.00
1505304;84;2020;1992545.00
1505304;84;2021;3017845.00
1505304;84;2022;3308075.00
1505304;84;2023;3811625.00
1505304;84;2024;4344908.00
1505403;85;2014;93737.13
1505403;85;2015;234710.60
1505403;85;2016;351297.20
1505403;85;2017;990875.30
1505403;85;2018;1077045.19
1505403;85;2019;1269219.00
1505403;85;2020;1340886.90
1505403;85;2021;1586244.00
1505403;85;2022;1636222.00
1505403;85;2023;1443087.80
1505403;85;2024;1660941.00
1505437;86;2014;754633.61
1505437;86;2015;1595883.00
1505437;86;2016;1981197.00
1505437;86;2017;1451972.00
1505437;86;2018;1410270.20
1505437;86;2019;1418458.00
1505437;86;2020;1482601.60
1505437;86;2021;2168686.00
1505437;86;2022;2970424.00
1505437;86;2023;3643084.00
1505437;86;2024;4234762.00
1505486;87;2014;296368.60
1505486;87;2015;663144.30
1505486;87;2016;1029343.91
1505486;87;2017;1627501.00
1505486;87;2018;1848769.00
1505486;87;2019;2102548.00
1505486;87;2020;2433786.00
1505486;87;2021;2479306.00
1505486;87;2022;2578720.00
1505486;87;2023;1981335.00
1505486;87;2024;2385268.00
1505494;88;2014;182397.80
1505494;88;2015;370196.20
1505494;88;2016;560199.20
1505494;88;2017;738015.60
1505494;88;2018;674084.10
1505494;88;2019;944074.21
1505494;88;2020;1448092.20
1505494;88;2021;1602132.00
1505494;88;2022;1755020.00
1505494;88;2023;2319015.00
1505494;88;2024;2648128.00
1505502;89;2014;332995.80
1505502;89;2015;719927.20
1505502;89;2016;1123878.20
1505502;89;2017;1724179.00
1505502;89;2018;2259792.00
1505502;89;2019;2486732.00
1505502;89;2020;2593855.00
1505502;89;2021;2835123.00
1505502;89;2022;2954547.00
1505502;89;2023;2950208.00
1505502;89;2024;3331634.00
1505536;90;2014;514863.89
1505536;90;2015;1085811.50
1505536;90;2016;1633846.00
1505536;90;2017;1230929.59
1505536;90;2018;1327267.60
1505536;90;2019;1322360.60
1505536;90;2020;1377072.30
1505536;90;2021;1964826.00
1505536;90;2022;3426648.00
1505536;90;2023;3419798.00
1505536;90;2024;3886294.00
1505551;91;2014;301803.50
1505551;91;2015;659521.30
1505551;91;2016;1134949.40
1505551;91;2017;724850.80
1505551;91;2018;720144.50
1505551;91;2019;963612.91
1505551;91;2020;1503961.70
1505551;91;2021;1683830.00
1505551;91;2022;1942779.00
1505551;91;2023;2039427.00
1505551;91;2024;2805516.00
1505601;92;2014;60725.82
1505601;92;2015;168924.20
1505601;92;2016;239621.60
1505601;92;2017;715520.70
1505601;92;2018;618598.50
1505601;92;2019;852834.39
1505601;92;2020;838932.10
1505601;92;2021;1090181.60
1505601;92;2022;1634367.00
1505601;92;2023;1460430.20
1505601;92;2024;1783476.00
1505635;93;2014;206996.20
1505635;93;2015;416479.50
1505635;93;2016;607405.89
1505635;93;2017;710147.50
1505635;93;2018;794977.39
1505635;93;2019;1091891.20
1505635;93;2020;1096457.00
1505635;93;2021;1090649.59
1505635;93;2022;1641050.00
1505635;93;2023;2258076.00
1505635;93;2024;2540668.00
1505650;94;2014;284185.20
1505650;94;2015;829594.60
1505650;94;2016;879480.29
1505650;94;2017;1230929.90
1505650;94;2018;1456615.80
1505650;94;2019;1531535.00
1505650;94;2020;1822700.00
1505650;94;2021;2165145.00
1505650;94;2022;2367166.00
1505650;94;2023;2211255.00
1505650;94;2024;2999132.00
1505700;95;2014;314732.30
1505700;95;2015;685432.90
1505700;95;2016;1057331.90
1505700;95;2017;970413.50
1505700;95;2018;909093.79
1505700;95;2019;966885.20
1505700;95;2020;1026653.49
1505700;95;2021;1308838.40
1505700;95;2022;2846805.00
1505700;95;2023;2941321.00
1505700;95;2024;3587591.00
1505809;96;2014;236444.50
1505809;96;2015;521060.90
1505809;96;2016;536526.00
1505809;96;2017;1555779.00
1505809;96;2018;1962023.00
1505809;96;2019;1991864.00
1505809;96;2020;2410445.00
1505809;96;2021;2793877.00
1505809;96;2022;2368706.00
1505809;96;2023;2488581.00
1505809;96;2024;3066569.00
1505908;97;2014;342362.60
1505908;97;2015;746563.60
1505908;97;2016;1129242.20
1505908;97;2017;1546480.00
1505908;97;2018;1469666.80
1505908;97;2019;1386491.00
1505908;97;2020;1453104.00
1505908;97;2021;2186882.00
1505908;97;2022;2813552.00
1505908;97;2023;2869994.00
1505908;97;2024;3514660.00
1506005;98;2014;125919.26
1506005;98;2015;296583.70
1506005;98;2016;451687.00
1506005;98;2017;877284.30
1506005;98;2018;1175890.11
1506005;98;2019;1264075.51
1506005;98;2020;1840877.00
1506005;98;2021;2356375.00
1506005;98;2022;2340208.00
1506005;98;2023;2435846.00
1506005;98;2024;2915716.00
1506104;99;2014;56321.39
1506104;99;2015;118852.68
1506104;99;2016;174688.00
1506104;99;2017;702405.00
1506104;99;2018;620101.09
1506104;99;2019;844681.40
1506104;99;2020;1316303.11
1506104;99;2021;1708199.00
1506104;99;2022;1825252.00
1506104;99;2023;1536749.90
1506104;99;2024;1922214.00
1506112;100;2014;105528.42
1506112;100;2015;252922.20
1506112;100;2016;411086.50
1506112;100;2017;420535.89
1506112;100;2018;679685.50
1506112;100;2019;830098.59
1506112;100;2020;1262266.50
1506112;100;2021;1748709.00
1506112;100;2022;1649229.00
1506112;100;2023;1609282.00
1506112;100;2024;1801909.00
1506138;101;2014;186224.80
1506138;101;2015;385779.60
1506138;101;2016;540102.50
1506138;101;2017;1230927.91
1506138;101;2018;1272355.10
1506138;101;2019;1562713.00
1506138;101;2020;1735271.00
1506138;101;2021;1769972.00
1506138;101;2022;2473869.00
1506138;101;2023;2519642.00
1506138;101;2024;2794441.00
1506161;102;2014;220970.70
1506161;102;2015;454362.20
1506161;102;2016;653262.00
1506161;102;2017;704938.70
1506161;102;2018;1261505.49
1506161;102;2019;1516398.00
1506161;102;2020;1665008.60
1506161;102;2021;1706721.00
1506161;102;2022;1699609.00
1506161;102;2023;1791194.00
1506161;102;2024;2556322.00
1506187;103;2014;251592.70
1506187;103;2015;311347.40
1506187;103;2016;475041.90
1506187;103;2017;1230929.30
1506187;103;2018;1516460.00
1506187;103;2019;1772699.00
1506187;103;2020;1996930.00
1506187;103;2021;2088225.00
1506187;103;2022;2562057.00
1506187;103;2023;2502404.00
1506187;103;2024;2689711.00
1506195;104;2014;203353.50
1506195;104;2015;659977.00
1506195;104;2016;647826.10
1506195;104;2017;1230929.90
1506195;104;2018;1426386.20
1506195;104;2019;1518052.00
1506195;104;2020;1794405.00
1506195;104;2021;2096606.00
1506195;104;2022;2411874.00
1506195;104;2023;2306691.00
1506195;104;2024;2675328.00
1506203;105;2014;106512.19
1506203;105;2015;253253.60
1506203;105;2016;409796.20
1506203;105;2017;929084.90
1506203;105;2018;1223847.41
1506203;105;2019;1230584.51
1506203;105;2020;1297810.80
1506203;105;2021;1747443.00
1506203;105;2022;1622354.00
1506203;105;2023;1451545.50
1506203;105;2024;1766184.00
1506302;106;2014;341715.70
1506302;106;2015;738956.41
1506302;106;2016;1062260.70
1506302;106;2017;1230929.30
1506302;106;2018;1272807.01
1506302;106;2019;1285958.41
1506302;106;2020;1392637.70
1506302;106;2021;1768787.00
1506302;106;2022;2680841.00
1506302;106;2023;2912767.00
1506302;106;2024;3431679.00
1506351;107;2014;139921.81
1506351;107;2015;348229.30
1506351;107;2016;726701.50
1506351;107;2017;718064.30
1506351;107;2018;676110.50
1506351;107;2019;858915.20
1506351;107;2020;1358807.00
1506351;107;2021;1769903.00
1506351;107;2022;2072219.00
1506351;107;2023;2044059.00
1506351;107;2024;2164765.00
1506401;108;2014;261908.80
1506401;108;2015;532770.00
1506401;108;2016;1149676.20
1506401;108;2017;1013194.39
1506401;108;2018;609776.30
1506401;108;2019;883454.11
1506401;108;2020;910209.30
1506401;108;2021;1324795.80
1506401;108;2022;3001486.00
1506401;108;2023;3191562.00
1506401;108;2024;3786714.00
1506500;109;2014;82608.20
1506500;109;2015;191116.60
1506500;109;2016;271240.10
1506500;109;2017;1230927.30
1506500;109;2018;1094021.59
1506500;109;2019;1262042.20
1506500;109;2020;1336545.09
1506500;109;2021;1691040.00
1506500;109;2022;1731618.00
1506500;109;2023;1588714.00
1506500;109;2024;1860557.00
1506559;110;2014;237111.30
1506559;110;2015;500597.60
1506559;110;2016;744138.30
1506559;110;2017;497298.90
1506559;110;2018;623814.80
1506559;110;2019;878009.80
1506559;110;2020;1337813.99
1506559;110;2021;1635331.00
1506559;110;2022;1994465.00
1506559;110;2023;2520141.00
1506559;110;2024;2867675.00
1506583;111;2014;290302.60
1506583;111;2015;649488.51
1506583;111;2016;962116.40
1506583;111;2017;1610515.00
1506583;111;2018;1668047.00
1506583;111;2019;1955352.00
1506583;111;2020;2224406.00
1506583;111;2021;2228385.00
1506583;111;2022;2441857.00
1506583;111;2023;2379711.00
1506583;111;2024;2108958.00
1506609;112;2014;38529.13
1506609;112;2015;89397.09
1506609;112;2016;142807.10
1506609;112;2017;494592.70
1506609;112;2018;603284.20
1506609;112;2019;849042.19
1506609;112;2020;1300892.30
1506609;112;2021;1561048.00
1506609;112;2022;1367149.50
1506609;112;2023;1203080.10
1506609;112;2024;1381808.10
1506708;113;2014;330448.50
1506708;113;2015;708929.80
1506708;113;2016;1034983.69
1506708;113;2017;1710318.00
1506708;113;2018;1364365.20
1506708;113;2019;1638813.00
1506708;113;2020;2220471.00
1506708;113;2021;2221662.00
1506708;113;2022;2816463.00
1506708;113;2023;2585254.00
1506708;113;2024;2726035.00
1506807;114;2014;347224.50
1506807;114;2015;739348.89
1506807;114;2016;1166032.90
1506807;114;2017;1477205.00
1506807;114;2018;1737515.00
1506807;114;2019;1750582.00
1506807;114;2020;1970138.00
1506807;114;2021;2389979.00
1506807;114;2022;3128116.00
1506807;114;2023;3171618.00
1506807;114;2024;3561702.00
1506906;115;2014;53852.03
1506906;115;2015;349372.60
1506906;115;2016;549771.09
1506906;115;2017;694984.20
1506906;115;2018;612713.50
1506906;115;2019;840550.10
1506906;115;2020;819824.80
1506906;115;2021;1165695.90
1506906;115;2022;1729829.00
1506906;115;2023;1532287.40
1506906;115;2024;1933226.00
1507003;116;2014;151617.00
1507003;116;2015;366368.40
1507003;116;2016;599608.50
1507003;116;2017;703253.30
1507003;116;2018;1131593.10
1507003;116;2019;1246167.40
1507003;116;2020;1300950.50
1507003;116;2021;1635127.00
1507003;116;2022;1522000.00
1507003;116;2023;1434881.20
1507003;116;2024;1667268.00
1507102;117;2014;139647.82
1507102;117;2015;318701.50
1507102;117;2016;558696.90
1507102;117;2017;1230927.70
1507102;117;2018;1186840.90
1507102;117;2019;1235050.30
1507102;117;2020;1282452.70
1507102;117;2021;1636332.00
1507102;117;2022;2055661.00
1507102;117;2023;1943514.00
1507102;117;2024;2254534.00
1507151;118;2014;190869.50
1507151;118;2015;407372.21
1507151;118;2016;604692.41
1507151;118;2017;738200.79
1507151;118;2018;1116770.90
1507151;118;2019;1335791.59
1507151;118;2020;1426644.09
1507151;118;2021;1582581.00
1507151;118;2022;1595822.00
1507151;118;2023;2143365.00
1507151;118;2024;2380066.00
1507201;119;2014;133697.38
1507201;119;2015;281561.30
1507201;119;2016;429977.39
1507201;119;2017;733966.00
1507201;119;2018;667895.59
1507201;119;2019;902063.30
1507201;119;2020;920808.79
1507201;119;2021;1161103.01
1507201;119;2022;1767750.00
1507201;119;2023;1521603.00
1507201;119;2024;1737873.00
1507300;120;2014;616439.81
1507300;120;2015;1312953.50
1507300;120;2016;1949673.00
1507300;120;2017;2861405.00
1507300;120;2018;3255627.00
1507300;120;2019;3668350.00
1507300;120;2020;4112537.00
1507300;120;2021;4372271.00
1507300;120;2022;2869799.00
1507300;120;2023;3383095.00
1507300;120;2024;3732645.00
1507409;121;2014;103402.44
1507409;121;2015;217773.90
1507409;121;2016;344079.30
1507409;121;2017;998925.20
1507409;121;2018;1064370.20
1507409;121;2019;1249738.00
1507409;121;2020;1310664.20
1507409;121;2021;1598225.00
1507409;121;2022;1490491.00
1507409;121;2023;1303368.61
1507409;121;2024;1542339.00
1507458;122;2014;285090.00
1507458;122;2015;619162.39
1507458;122;2016;907169.20
1507458;122;2017;1230927.91
1507458;122;2018;1225022.30
1507458;122;2019;1469578.00
1507458;122;2020;1571885.90
1507458;122;2021;1661110.00
1507458;122;2022;1861047.00
1507458;122;2023;2524598.00
1507458;122;2024;2692468.00
1507466;123;2014;147873.80
1507466;123;2015;349170.30
1507466;123;2016;591183.30
1507466;123;2017;692248.40
1507466;123;2018;676086.30
1507466;123;2019;835733.00
1507466;123;2020;794558.60
1507466;123;2021;1191931.20
1507466;123;2022;1784565.00
1507466;123;2023;1466114.00
1507466;123;2024;1826124.00
1507474;124;2014;117297.08
1507474;124;2015;275183.90
1507474;124;2016;444830.90
1507474;124;2017;950389.09
1507474;124;2018;1179897.00
1507474;124;2019;1235265.20
1507474;124;2020;1280303.40
1507474;124;2021;1776907.00
1507474;124;2022;1705793.00
1507474;124;2023;1511629.80
1507474;124;2024;1972174.00
1507508;125;2014;154866.40
1507508;125;2015;332539.70
1507508;125;2016;511155.70
1507508;125;2017;731928.00
1507508;125;2018;664813.69
1507508;125;2019;911302.00
1507508;125;2020;926939.80
1507508;125;2021;1654957.00
1507508;125;2022;1556105.00
1507508;125;2023;1358236.20
1507508;125;2024;2043012.00
1507607;126;2014;71313.93
1507607;126;2015;155869.60
1507607;126;2016;277184.00
1507607;126;2017;1022465.20
1507607;126;2018;1100144.10
1507607;126;2019;1273086.30
1507607;126;2020;1338563.99
1507607;126;2021;1644514.00
1507607;126;2022;1501932.00
1507607;126;2023;1307724.40
1507607;126;2024;1609742.00
1507706;127;2014;480934.91
1507706;127;2015;1012914.38
1507706;127;2016;1548837.00
1507706;127;2017;983895.00
1507706;127;2018;1303394.80
1507706;127;2019;1330386.10
1507706;127;2020;1607129.30
1507706;127;2021;1961713.00
1507706;127;2022;3541411.00
1507706;127;2023;3819204.00
1507706;127;2024;4363654.00
1507755;128;2014;247135.90
1507755;128;2015;502367.29
1507755;128;2016;719401.40
1507755;128;2017;743830.41
1507755;128;2018;681774.70
1507755;128;2019;977356.39
1507755;128;2020;1010130.40
1507755;128;2021;1556971.00
1507755;128;2022;1648423.00
1507755;128;2023;2361337.00
1507755;128;2024;2726453.00
1507805;129;2014;619024.79
1507805;129;2015;1304375.40
1507805;129;2016;1550884.00
1507805;129;2017;1488892.00
1507805;129;2018;1526555.00
1507805;129;2019;1504704.00
1507805;129;2020;1690906.00
1507805;129;2021;2185189.00
1507805;129;2022;3031661.00
1507805;129;2023;3006141.00
1507805;129;2024;3599974.00
1507904;130;2014;411132.41
1507904;130;2015;881801.80
1507904;130;2016;1327882.00
1507904;130;2017;1535115.00
1507904;130;2018;1395505.90
1507904;130;2019;1375326.00
1507904;130;2020;1524076.10
1507904;130;2021;1906748.00
1507904;130;2022;3074645.00
1507904;130;2023;3263468.00
1507904;130;2024;3883064.00
1507953;131;2014;297563.80
1507953;131;2015;447758.20
1507953;131;2016;1030199.59
1507953;131;2017;1230929.30
1507953;131;2018;1347546.80
1507953;131;2019;1516284.00
1507953;131;2020;1731040.00
1507953;131;2021;1981233.00
1507953;131;2022;2679089.00
1507953;131;2023;2617578.00
1507953;131;2024;2763626.00
1507961;132;2014;50625.29
1507961;132;2015;103541.66
1507961;132;2016;217971.10
1507961;132;2017;1018925.78
1507961;132;2018;1069236.60
1507961;132;2019;1243864.30
1507961;132;2020;1325475.09
1507961;132;2021;1634220.00
1507961;132;2022;1694209.00
1507961;132;2023;1416261.40
1507961;132;2024;1777865.00
1507979;133;2014;297069.30
1507979;133;2015;645337.20
1507979;133;2016;1130627.10
1507979;133;2017;694774.51
1507979;133;2018;785498.09
1507979;133;2019;883968.98
1507979;133;2020;1400822.70
1507979;133;2021;1779016.00
1507979;133;2022;2173940.00
1507979;133;2023;2183049.00
1507979;133;2024;2549397.00
1508001;134;2014;254858.30
1508001;134;2015;334851.10
1508001;134;2016;490957.50
1508001;134;2017;1230927.91
1508001;134;2018;1333590.00
1508001;134;2019;1526649.00
1508001;134;2020;1730628.00
1508001;134;2021;2049967.00
1508001;134;2022;2714746.00
1508001;134;2023;2618040.00
1508001;134;2024;2852866.00
1508035;135;2014;82160.14
1508035;135;2015;185484.10
1508035;135;2016;252968.20
1508035;135;2017;702639.50
1508035;135;2018;599678.70
1508035;135;2019;842355.90
1508035;135;2020;1286138.90
1508035;135;2021;1609465.00
1508035;135;2022;1778100.00
1508035;135;2023;1695228.00
1508035;135;2024;1912572.00
1508050;136;2014;302650.60
1508050;136;2015;630102.20
1508050;136;2016;934637.70
1508050;136;2017;1482105.00
1508050;136;2018;1427544.30
1508050;136;2019;1448364.00
1508050;136;2020;1539581.80
1508050;136;2021;2155819.00
1508050;136;2022;2744214.00
1508050;136;2023;2789166.00
1508050;136;2024;3274587.00
1508084;137;2014;268333.90
1508084;137;2015;543733.30
1508084;137;2016;789670.00
1508084;137;2017;982434.80
1508084;137;2018;1186715.10
1508084;137;2019;1329654.80
1508084;137;2020;1550837.50
1508084;137;2021;1579335.00
1508084;137;2022;1648990.00
1508084;137;2023;2254243.00
1508084;137;2024;2392303.00
1508100;138;2014;382446.50
1508100;138;2015;850297.50
1508100;138;2016;1288551.00
1508100;138;2017;1230929.30
1508100;138;2018;1250790.59
1508100;138;2019;1341324.90
1508100;138;2020;1493107.20
1508100;138;2021;1739701.00
1508100;138;2022;2398497.00
1508100;138;2023;2974476.00
1508100;138;2024;3372005.00
1508126;139;2014;335686.90
1508126;139;2015;723322.30
1508126;139;2016;1062817.80
1508126;139;2017;1489945.00
1508126;139;2018;1386692.10
1508126;139;2019;1574154.00
1508126;139;2020;1702180.00
1508126;139;2021;2111905.00
1508126;139;2022;2589689.00
1508126;139;2023;2396010.00
1508126;139;2024;2750458.00
1508159;140;2014;276319.00
1508159;140;2015;651845.10
1508159;140;2016;1023755.61
1508159;140;2017;1230929.90
1508159;140;2018;1573937.00
1508159;140;2019;1626110.00
1508159;140;2020;1971412.00
1508159;140;2021;2350304.00
1508159;140;2022;2938959.00
1508159;140;2023;2801995.00
1508159;140;2024;3090950.00
1508209;141;2014;147539.90
1508209;141;2015;100554.16
1508209;141;2016;551074.29
1508209;141;2017;1230927.70
1508209;141;2018;1182041.40
1508209;141;2019;1242309.59
1508209;141;2020;1297343.01
1508209;141;2021;1676589.00
1508209;141;2022;1731661.00
1508209;141;2023;1640074.00
1508209;141;2024;1780096.00
1508308;142;2014;236550.70
1508308;142;2015;274497.10
1508308;142;2016;406759.40
1508308;142;2017;709168.00
1508308;142;2018;1218973.20
1508308;142;2019;1401631.00
1508308;142;2020;1539872.20
1508308;142;2021;1923022.00
1508308;142;2022;1983927.00
1508308;142;2023;2015078.00
1508308;142;2024;2411961.00
1508357;143;2014;249772.60
1508357;143;2015;555633.49
1508357;143;2016;451758.70
1508357;143;2017;1230927.91
1508357;143;2018;1239525.00
1508357;143;2019;1375440.00
1508357;143;2020;1523114.30
1508357;143;2021;1673575.00
1508357;143;2022;1839873.00
1508357;143;2023;2031603.00
1508357;143;2024;2694891.00
1508407;144;2014;225396.60
1508407;144;2015;463286.50
1508407;144;2016;658725.21
1508407;144;2017;1011400.69
1508407;144;2018;1274012.91
1508407;144;2019;1540811.00
1508407;144;2020;1666256.00
1508407;144;2021;1644864.00
1508407;144;2022;1684277.00
1508407;144;2023;2356264.00
1508407;144;2024;2625085.00
